,text,label
865,听说最近大家又在疯狂屯蒙脱石散等止泻药。我觉得，这大可不必，过早使用收涩涩肠药，并不利于疾病恢复。这是推荐一个土方子吧，具体是：干香椿（如无，可用椿皮）15克，生姜30克，食盐2克。沸水冲泡15分钟即可服用。记得小时候胃肠炎腹泻呕吐，家里老人就搞这个来喝，喝上就好了，这绝对是扛把子，大家可以准备点。,1
866,看得出来，疫情过去了，有些人又变成了原来的样子还记得我刚阳的时候，发烧39°多，还上着班，是不想休息吗，我爸妈还说休息吧，工资不要了（是工资原因吗，是因为大部分同事都阳了，如果都不来上班，就没有人上班了呀，谁不想休息啊）。,1
867,奶奶被新冠带走了。,2
868,从爱丁堡上传的数据看，各路变异已然登堂入室。有关单位说的“共循环”是否是山雨欲来风满楼？满世界滑天下之大稽的少见之少见的如此速度传染，如此规模传染，现在是如此种类的传染！我一直认为的“快速达峰”是伪命题，是纸上谈兵，是休克疗法！最后一定是赔了夫人又折兵！毫不夸张的说，晴洲大地存在大面积的投机主义！,2
869,同志们本人12.18阳的到现在持续低烧37.3（耳温枪度数）去查了ct肺部小结节去验血显示良好没来姨妈一个半月请问有无姐妹和男同志和我一样的情况你们打算如何做退烧处理工作的？,1
870,急急急老人83岁，身体高瘦、无基础病、十年前做过肠癌手术已康复。新冠入院15天，白肺由30%变70%、持续低烧、意识清醒、无食欲、咳嗽频繁、痰不多。鼻导管吸氧后血氧度85，呼吸机吸氧血氧度97，凌晨出现室颤。应该怎么办？求助！,2
871,我这今天开始三天三检，凭阴性进入。,1
872,说到了重点，关了一个月了，屁用没管，天天新增人数需要用大巴车往走拉！,2
873,高帽就不用戴了！中国的老百姓是最好的公民！中国人是最伟大的！,0
874,全面开放的第一天，深夜就接到电话，邻居阳性了我好惆怅。并不感动，也不敢动。,2
875,俺们那边这个冬季农村最赚钱的职业，做棺材卖棺材的，吹鼓手（白事戏班子），开挠的（挖掘机）。,1
876,北京给还没阳的群众发了有趣的东西——还在试验中的中和抗体鼻喷剂。理论上行得通，但是恐怕只能在短时间内有效，也许适用于爆发性传播期间的老年人保护。,1
877,病毒在地球几百万年了，希望永远保持平衡，可是人祸更可怕。,2
878,相信风雨终会过去，彩虹终究到来，新冠病毒终将会被打败，但愿所有人一起安好、一切顺利、身体健康。,0
879,广州领导这是要进入快车道了吧反正你说啥是啥？,2
880,全面解封的第一天！前晚还在传“封城”大批人逃走，今天的我竟然能堂食喝咖啡，突如其来的幸福还有点恍惚!,0
881,不是不提而是提出来又有什么意义呢现在都已经乙类乙管了新冠已经不算是什么大病毒了要是放在一年前发这种新闻是提醒大家现在疫情仍处于高发期大家要注意个人防护但是现在我觉得这种新闻可能只是想继续引起恐慌让某些人继续在新冠上发财[汗],2
882,终于回归正常了，没有了天天的核酸。,0
883,人员密集的地方口罩真的不要摘！尤其是学校这一类！亲测前后桌三个人两个摘了口罩的阳了本人一直没摘口罩目前还是阴性！,1
884,咳嗽一直一直不好。今天又去拿药，医生给我开的一堆药里有个橘红痰咳颗粒。冲服后喝了一口，真难喝。我怀念银黄颗粒。酸酸甜甜真好喝，趁热喝下去真舒服。,2
885,每日一看，郑州啥时候能通快递？,1
886,疫情上因为前两年防得太成功，奥密克戎来临后没有及时改变路线。经济上，因为前20年房地产炒作太成功，现在内需不振提不上来。一个国家成功的地方正是它失败的地方。,2
887,已被洗劫五波了!只是劳民伤财吗？现在只想两三波就过去吗？拜登亲儿子也不行呀!不信你问问它是不是拜登亲儿子。,2
888,我儿子昨天还发烧了，老师说检测抗原再来上学，我还惊讶好久。,1
889,我每天自觉去做核酸检测，要对自己和他人负责。,0
890,你说的最好是吧，最好医院没事，建议专门定点医院治疗。,1
891,“小县城的安稳让人羡慕，大城市的霓虹让人踌躇。小县城的街道很窄、办事很慢，闲话很多，但天空很蓝，生活很安逸。”“虽然小县城这里很小，但喜欢小城市慢节奏的生活，喝喝小酒，聊聊人生，迷茫又安稳。平凡无奇的小城里藏着最惬意的生活，也藏着最踏实的幸福。”,0
892,路边的抗原不要捡！一个朋友在路上捡到一个阳性抗原，随后就“阳”了。,1
893,微博大批防疫、核酸相关利益者发言，希望引导舆论回到封控时代。医疗挤兑没有发生多好的事，咋有些人阴阳怪气，好像他妈要爆炸了一样。,2
894,疫情测出了阴性阳性，也测出了人性。1床在抢救，3床家属在那狂喊怎么还不给她们打针，影响我们治疗时间。无奈抽空准备给她打针，这个时候来了个6床，马上准备吸氧吸痰。3床家属又炸了，疯狂骂人，6床家属肯切哀求，3床家属还是不依不饶。我的天，你只是头晕，人家是没命了。为什么会有这么自私的人。,2
895,我不知道该说什么，在我决定转发的时候，又多了两条回答，我连其中十分之一都没读完，也没勇气读下去了，那些之前凭子虚乌有狂吃人血馒头，却在千万倍事实面前装聋作哑的畜牲。,2
896,广州放开了，重庆放开了，石家庄放开了，不知道放开后的结局是什么？希望将来不要后悔：我们本来可以清零的，但最终我们放弃了！,2
897,在亲自围观了两个超级的城市均出现“一开始大家都劝居家隔离，阳了一栋楼以后纷纷要求转运”的情况之后，我陷入了沉思。看来人类和人性这玩意儿真的是靠不住的。之前大家都一直被保护的太好啦！很多人甚至失去了对危险的警惕感。,2
898,好耶！好耶！防疫爱好者自己把自己关起来吧！本姑奶奶要去堂食咯！,0
899,我到商场试了，不看时效只看绿码了，有些人就酸吧，我只想说很快乐！,0
900,一切都会好起来的！,0
901,专家说春节是高峰期。,1
902,这事就不要再提起了，我都忘记了，过去的就过去吧！,1
903,北方的我表示已经被疫情折磨得受不了了，争取扛过这一波。,2
904,反复阳也太可怕了！,2
905,今天佛山很多地方已经撤离了核酸点，但是出入场合需要绿码！而且可以堂食了！,0
906,我觉得身边很多人已经二次感染了，有间歇咳嗽，喉咙不舒服，症状比第一次轻，可能有心跳加快，距离阳康不到一个月。,1
907,你们都讨论阳没阳过，考虑到小朋友吗？大人阳了很难受，何况小朋友。,2
908,有些防疫爱好者是不是忘了，今年常态化核酸的政策出来之前这几年都是不用每天做核酸的，是没有这么多核酸亭的，是只有出省坐高铁等才需要做核酸的。说的所谓放开也仅仅只是恢复到年初的防疫政策而已。真做核酸做上瘾了吧！,1
909,大家还是要警惕，特别提醒年纪大的人，阳康后尽量避免干重活累活。不少人在阳康10多天后，做CT都肺里都会有一些白点，也就是有感染。虽然说，大部分人都能够完全康复，甚至感染时候症状也不算严重；但是比例再低，在我们这么大的人口基数下，都不少了。谁都不想自己活着亲朋好友成为了那个代价！,1
910,专家说新冠后遗症可忽略，我怎么觉得挺历害呢？打开电视电脑映入眼帘的多是些幼稚欠脑力的东西？真叫人不忍直视？！新冠把人们的智商搞不球坏了？,2
911,这到底是什么阴间热搜啊？,2
912,看这个词条里面的仿佛还在19年新冠刚爆发的时候…笑死，2022年了，都快2023年了，还在这里怕！,1
913,新冠病毒，新冠瘟疫不愧是阴滋病，号称小艾滋。-实际上也的确含有艾滋病毒的基因片断。,1
914,希望彻底结束，恢复不用戴口罩的正常生活。,0
915,这两天发烧的人不少啊，怎么回事呢？是吗？一有不舒服，请赶紧吃退烧药。氨酚黄那敏颗粒，泰诺，都不错哦！睡上几天，就痊愈了！退！退！退！,0
916,这种新闻就别来了，让好不容易恢复正常的老百姓过几天安稳日子，好好挣钱吧！正常防护！,1
917,刚经历了一场为时2个月的疫情，真心体会到了小城市抗疫的巨大压力。小县城抗疫压力大，一是因为没有经验；二是没有专业的人才。无论是治疗，还是流调溯源，都有点业余。,2
918,正在阳。,1
919,大家都知道它没有消失，只是生活相对正常了，但是还是要做好防护，保护好自己。,1
920,不是，新冠真不是一般的病毒。今天想趁着病程第五天身体状态终于开始有些好转时，写写期末作业。结果，一向以总结类文字见长的我，花了好几个小时的时间，也才码了五六百字而已，而且，就这几百字，就已经把我给累到不行，咳嗽等症状也上来了。太难以想象了。为了保命，只好暂时停止了写作业。2022放开季的这个年末，确实是太难了。,2
921,怎么没有挤兑让你们很失望啦？各种牛鬼蛇神都出来让好人去医院看看，咱就是说不发烧不咳嗽活蹦乱跳为什么去医院给医护添麻烦？就算发烧咳嗽难道第一反应是去医院？而且本身严重的还是继续严重，讨论这些有何意义？,2
922,广州回归日常，生活和工作秩序逐渐恢复，但疫情仍存有很大的不确定性，广州能恢复往日的华彩吗？,1
923,我想出去旅游！我想去广州吃吃喝喝想去长隆玩玩乐乐！,0
924,十多天没回家了，小县城的疫情什么时候能过去？,2
925,新冠30天春节不出门，一直在康养。咳嗽止住了，肌肉关节疼减轻了，还会有失眠。保暖，不外出活动，就剩吃吃喝喝了，体重又上新台阶了。放开的这两个月，少了运动和阅读，身心都有些虚。没有再立FLAG，想念依旧。好消息是妹妹快回来了，近4年没回国了，这三年时间都去哪儿了？有些断片儿了……,1
926,国外好几波是真的，以后感染几次也很正常，平常心，享受当下就好。,0
927,开个脑洞，假如把中国分成两半，一半住着希望彻底放开的人，一半住着希望封控的人，两边限制流通，大家各自为自己的选择买单，世界会不会少一些戾气和抱怨，多一些健康快乐和自由发展呢？虽然只是理想中，永远不可能实现这样的一国两制，假设有选择的话，你愿意去哪一边呢？,1
928,想找个自费核酸点，但是电话都打不通的！从广州健康通等等政府公开的平台找的电话，有些没人接，有些一直显示忙，有些是明明通了又马上变成“滴”的声音，然后再打过去就是用户忙。真是不知道在搞些什么，不想接居民电话麻烦直接讲声。,2
929,我想知道，有没有和我一样，阳的第三天上午右面上下牙梗肿了，睡一觉后左面上下牙梗也肿了。这是新冠症状吗？,1
930,三千七百公里的空运，飞的时候我们刚阳，到的时候我们已经都转阴了,1
931,你搞不懂，又不代表它已经消失了！,2
932,三年防控一朝放开，不小心打了个急弯?体会过新冠的传染性多强，轻症多难受，以及真实的重症和病亡率后，我琢磨着，如果必须放开，是不能搞试点城市的。因为那样的话，全国老百姓都不会同意放开了。所以必须打急弯。,1
933,预言成真，3，6个月我们都要得一次新冠。老人一定要打疫苗，儿童得了无所谓，得后遗症的人几乎是没有这就是一次感冒！恐惧新冠比得新冠可怕100倍。,1
934,太乐观可不好啊，第二波很可能要来了，做好个人防护总没错。,1
935,大家都在迎接着过年我却在找回阳康以前自己的那个状态，咳嗽乏力胸痛整个人状态太不好了，抓紧找回来过个好年。,2
936,专家说的疫情会有第二波第三波高峰期，我看是他们想象的,1
937,羊自腊月初六至腊月廿四，已有十九日。康否，否，咳嗽常伴吾身，然无它碍矣。又临春节，于是昨日晨起至晚10时止换洗擦拭沐浴烹饪，晚间偶感不适未在意，凌晨症状加重如针锥刺骨，疼痛难忍，幸之体温未升，药之得以入眠。在此劝告伙伴多休少做勿劳，年下有个好身体为重。,1
938,昨天又是一夜无眠，咳嗽得太厉害，感觉喉咙被一直堵着。已经两周了，咳嗽还没有好转，于是到医院来看看。呼吸内科全都预约满了，于是曲线救国，挂中医内科，还好人不多，又去做CT。急诊的CT一个小时出结果，门诊的要第二天下午。和医生说了自己老想着喉咙不舒服，心里过于焦虑，于是让医生开了点抗焦虑的药。,1
939,春节见人山人海，热闹非凡……甚至有的朋友连口罩都忘了戴。这原来谈虎色变的“新冠”，已经不在话下。看来欢愉的心情能击败这疫情，你越害怕它它会缠住你不放的，少读专家对疫情的判断，放开没病的心情，会友访客，让“新冠”见鬼去吧！,1
940,就目前的情况下，自己对自己的健康负责，会在家做好评估，不得已不去发热门诊。,1
941,这会儿太阳出来了，阳光普照，朗朗乾坤，丝毫没有被病毒搅得不得安宁世界的样子。与鹅大帝比起来，新冠显然更胜一臭，人类欲除之而后快。,0
942,以此下结论还为时尚早，究竟是先期防疫过度，现在恢复正常，还是疫情本身就严重，为了所谓的平民愤，而做的无奈之举呢？,1
943,看台湾疫情的蔓延情况，开始蔓延滞后半个月时间，死亡率（重症）才开始上升，整个高峰期和反复持续期长达8个多月。,1
944,三年的疫情是否真的就这样画上一个句号了？并不觉得是此自由有多开心，感谢国家三年的保护，往后只有自己保护自己啦！,2
945,今天刚退烧，我会不会一个激动诱发心肌炎什么的？虽然我的思维可能也有点问题，但也不是没原因的吧，可能是一种叫“累积-爆发”的关系，当然也不完全是（各种原因都有，包括工作吧？），但如果我最近死了，导火索一定是这个的。我爸是派来气我的吗？今晚三更半夜我会突然死在床上吗？心胸是有点不舒服。,2
946,承压坚守，精准诊断，医学影像科工作纪实面临新的形势，岁末年初患者集中就医激增，CT检查作为医生在救治诊疗及临床实践中的“透视眼”，对后续的诊断治疗起到重要作用。天津医科大学总医院医学影像科全面落实“保健康、防重症、降死亡”的目标任务，始终坚持“人民至上，生命至上”，科室全员众志成城，团结一心，执着坚守。,0
947,感染新冠以后，绝大多数人3天退烧，感觉自己恢复了，但其实这个病毒彻底从体内清出，根据个人的体质不同,1
948,昨天不是说有些地区已经开始收钱了嘛，收钱大家又不是不理解，又不是不配合，大家一起齐心协力，共克难关。,0
949,好高兴感觉突然一下病毒就消失了，好久没有听说谁中标了,1
950,原本相安无事的小县城现在封控了！每晚都噩梦家人感染了。,2
951,防控新冠瘟疫的事情关系到政权的稳定，所以国家防控新冠瘟疫的各种宣传应该不假。,1
952,避免看负面信息很久了，起码半年不看了。这几天真的没办法，本来一心在刷剧上，挺开心的。可是事情太大了，让人不可能不看，特别还有关小孩。看着心疼，太压抑了，难受。你把门打开，可以居家隔离，可以听从合理安排，但不要关门好吗，那扇门代表什么，自由和生存的信念，让它开着好吗。我们这里这几次都挺好的，没有再封锁铁网了，精准防控目前来说做得有到位，真的感觉没有那么压抑。不能多夸，点到为止。但看看大环境，看看一些地方，真的太难过了。,2
953,11月5日浙江金华，步阳集团30周年庆，举办400桌四千人宴席，这是否有违密集型防控要求？,2
954,太难了。我恨新冠，现在一直活着它的阴影下，担心自己和身边的人的生命安全，希望有一天，能够彻底和新冠说再见，大家都可以自由放松的呼吸空气就好了。新的一年愿大家都平安！,2
955,一个地方压力是否大，根本上取决于是否按照规则办事，因为如果按规则来，不管难易贵贱，你是有心理预期的，但如果没有规则，靠的是人情、关系，你会发现你迟早会进入到惶恐不安的状态，至于地方大小就没那么重要了，有不讲规则的大都市，也有秩序井然的小社区。,1
956,昨晚亲身经历广州新政，傍晚7:00左右群里说我们这栋楼可能有羊拉起警戒线封控，抗原正在复核中。12:00没到物业说已经转运出去正在消杀。01:30物业说经过政府研判解除封控。,1
957,感谢祖国保护了我们这么多年，我爱我的祖国。,0
958,我看，周边很多人都在带货。因为这个，搅乱了一切。你要珍惜一个不带“连花清瘟”的人，因为带货这个流量大，受众广。还很伟光正，反正也吃不死人。你要珍惜一个不带“乳铁蛋白”的人，因为和提高免疫力有关的货，总是能扯上一点关系，安全边际高。但是实际作用消费者又测试不了。你要珍惜一个三天两头喊你打疫苗的人，因为这样说容易被喷收了厂家钱，容易被喷谋财害命，居心叵测，然而他们仍苦口婆心地劝你打疫苗。嗯，不要对号入座，我希望明年的此时我们还能在评论区相遇。,2
959,这才是正常的报道，拱火的智障真心恶心。,1
960,点是撤了，但是别要求日常场所二十四小时核酸啊！我怎么给你吐出来？,2
961,所以上海你为啥还要48小时核酸呢？,2
962,阳过以后还会“复阳”吗,1
963,萧伯纳说：“世上没有任何政府是值得歌颂的，哪怕它是个好政府！因为政府是纳税人养活的，为纳税人把事情办好本来就应该，还需要歌颂吗？而公民应该做的则是瞪大自己的眼睛，发现并阻止政府的恶行和批评它的不足。真正值得歌颂的是那些历史上和当下，不懈地争取和守护着人的自由、权利和尊严的人们。”,1
964,怎么回了保定第五天还没阳啊，和阳了的人天天呆在一起，我该不会是第五个超级免疫者吧，哈哈哈哈哈哈。,0
965,扯淡的回归日常，医院核酸从9点排到12点都做不完，要么全取消核酸查验，哪门子的回归日常，排半天的队你管叫回归日常？,2
966,千万不要放开，这个病毒传播力强，可以反复感的特性，如果不人为干预和控制，是可以达到灭绝人类的程度。如果按照他的发展规律，再过几年应该是会被稀释的。在奥密克戎阶段就放开不太明智。就我个人体验而言，真的很糟糕，现在宣传“大号感冒”也是减少恐慌。这个带给身心的伤害比“大号感冒”严重很多很多。,2
967,肯定是让鞭炮的火药把病毒杀死了。,1
968,静态不如放开，反正都是民不聊生，真的不懂这样三番五次的静态意义何在，难道新冠在一天，我们就要被折磨一天？这样把人整的要死不活的，其实还不如直接赐人一死！真的该放开了，没得意义的这样！支持放开解除软禁！这样下去真的要活不下去了，精神经济全部被摧残的一塌糊涂！！,2
969,新闻导向终于醒了，太不容易了。但是现在说这话为时尚早，短期内病例增加是必然趋势，三个月内管理部门和医疗机构要严阵以待。从以上媒体引导，依然看到的是缺乏科学素养和逻辑思维，报道只为上、不为实，中国的基础教育、科学教育、法治思想任重道远。,2
970,警方出面都找不到施暴者，请还医务人员公道，真是让这个职业让这个社会寒了心！,2
971,疯狂的人们都沉默了，但沉默的背后又有几人在悲伤呢？保持对生命的敬畏，一个人的生命也是生命。不要理所当然，不要当做大海里的一滴水那样无所谓与事不关己的漠视。人类在进步，但牺牲者需要被记住。仅仅记住就好，因为除了这些，你也做不了其它。,1
972,我咳嗽一个多月了，什么症状都经历过了，估计岁数大的话早就挂了。,2
973,最近接触了一个新冠之后肾衰，以后要长期透析的人。一个服用P药之后肾衰，以后要长期透析的人。一些新冠之后肺功能不行，需要长期使用家用呼吸机的人。人生剩下的时光只能去能透析的医院旁边叫自由吗？人生剩下的时光不能离开呼吸机叫自由吗？,2
974,日常个屁啊，核酸点是取消了，办事机构的核酸要求都没取消，试问有几个人时刻有24小时核酸。,2
975,莫名奇妙冲上热搜后的保定！到底发生了什么？,2
976,真是坑爹啊，一步一步陷入深坑。,2
977,早晨起床后，咽喉红肿，测了下抗原没有复阳，赶紧下楼买了一瓶56度二锅头，用鼻子吸，而后又出去跑了10公里，缓解多了。身处高浓病毒环境下，虽然体内已有抗体和免疫细胞，也不能大意，必须尽可能将病毒歼灭于摇篮中！,1
978,为什么对自己人永远比对外人要狠？,2
979,美国老同学寄的辉瑞已到车后备箱经过这几天的治疗奶奶已经很明显好转没有不好的症状过几天就可以出院了希望每一位中国同胞都可以安稳的度过,1
980,最近没有听说发烧的了，不过同事前几天拉肚子，肚子疼。还是要注意防护。,1
981,这疫情不知道何年何月才能结束呢？,1
982,现在不管是小县城还是大都市，我们活着的压力都大呀。,2
983,这半个月最开始来的是发热畏寒身痛乏力的，后面几天来的是饮食不振昏昏欲睡的，到近期多少咽干咽痛心悸胸闷的，新冠似乎分步骤一般，看完第十版试行方案，还是觉得在叫我用麻黄桂枝，药价是涨了一批又一批，老王在说老刘没远见没多囤药，老刘说还涨价就关诊好了。预见性这个能力，活大半辈子都没能好好掌握，我们真的只是凡人。,1
984,部分人没得核酸，部分人不核酸，部分人自己抗原测，很多去医院的因为某种原因被拒或者医院停诊，所以你说呢？,2
985,民众宁愿相信吃药，也不相信自己的免疫力，可笑，我只能说，这罪，受得活该！,2
986,冰冷的夜，寒冷的雨！我在疫情防控卡口值守！,1
987,我知道小县城抗疫压力有多大，但我不知道大城市抗疫压力有多大。,1
988,内地居民可以前往澳门去接种复必泰mRNA新冠疫苗了，那非澳门居民接种需要准备哪些证件呢？,1
989,广州回归日常才是我想要回到的日常，点赞。,0
990,上一轮后遗症到现在还没好,2
991,人类与微生物icon的关系好特别，疫苗，杀菌剂，抗生素，抗病毒，一步一步的较量。没有一步是容易的，有时看似表面赢了，但又没赢……生命不息，战斗不止。,1
992,希望缩短疫苗接种接种间隔，开放第四针和未来周期性接种，自费总可以吧。,1
993,本防疫厌烦者开心得睡不着。,0
994,昨天中午小区核酸点撤除，只做了一上午核酸据说就有6管异常。停止核酸也就是社会面不再检测出阳性，真的要靠自己的免疫力了，也许过一阵子四处都是阳，却无人知晓，只能慢慢调整好自己的心态。封了20多天，今天打车去越秀上班，车流量并未回归疫情前夕水平，早高峰一路畅通。,1
995,突然发烧，症状跟之前一样，难受。,2
996,下午监考回来，看见领导没精神的躺在沙发上。一问，果然阳了，发烧浑身酸痛。看来都躲不过去了。,2
997,受此影响，可不可以说说我们的生活压力有多大？,2
998,千万不能一刀切！采取“一刀切”的疫情防控可以说是不负责任的！,2
999,好多人后遗症还没好呢。,1
1000,带节奏说疫情很严重的，你真的在广州吗？,1
1001,康复后第一次健身和吃家乡味道一切都在慢慢恢复加油！希望2023能有个好的身体，家人也是共同面对，加油。,0
1002,感觉正常生活正在回归中～,0
1003,哪怕是发烧对我们有基础病的就是一次的伤害，更不可能说会完全康复，只会加重病情……有些人吵着说新冠没有任何伤害性就是感冒……那好吧，我们就活该被牺牲……自己做好防护有用吗？人员密集的办公室除了自己没有一个人戴口罩？先把基础政策做好吧。,1
1004,谁在夸大病毒危害？谁在从中获利？,2
1005,阳后感觉状态更好了，感染了个好毒株，胃口好，睡眠好，精神好，今天献了血，还干了几台手术。,0
1006,其实更应该问：百姓的压力有多大，地方政府的压力有多大。地方政府的口袋有没有空我不知道，百姓的口袋很多已经空了。,2
1007,至于我是不是说大话，大家一试便知，都是我亲自实践过的，我的家人朋友按照我的方案，症状都很轻，能轻到什么程度？看图，方案就在我置顶的第一条微博的图里，大家在家就能做，新冠不过是喝喝热水，泡泡脚，吃点水果的事。,1
1008,有些不能说，只能放在心里，相信大家心里都清楚，所以开放的新冠死亡人数是不准确的。不止是老年人，身边也有30左右的年轻人，大家不要掉以轻心，感染新冠后一个月之内不要做剧烈运动，不要受凉。,1
1009,阳阳第三天我不发烧了，进入到咳嗽的队伍中，我妈开始发烧了，老天保佑，让她发一会烧就退了吧，千万不要咳嗽。,1
1010,"几个月没玩微博，因为今年也是千薪万苦的一年,低声下气的一年,求爷爷告奶奶都没能进步的一年心累的一年，希望新年钱兔无量！",0
1011,三年的疫情，得利者赚到了别人一辈子都赚不到的钱和无工作无收入的百姓形成了对比。,2
1012,非常大，压力非常大，做核酸的人激增，老百姓快扛不住了。还是要改变一下做核酸的政策。,2
1013,坐标河北保定，我就是出去买了一次菜，第二天出去买了一次蛋糕，第三天出去倒垃圾，第四天出门打水，现在正在阳中，我们家老大今天开始嗓子疼，我都不知道怎么感染上的？是不是买的东西携带病毒？,1
1014,广州，始终走在前列。取消全员核酸，取消低风险封控，恢复堂食，各场所逐渐不查核酸。真的很棒，给广州点赞。当核酸沦为赚钱工具时，就已经变味了，没意义的核酸就该停止！看着广州恢复烟火气，这座我曾经待过的城市，逐渐重回生机，真的很好！,0
1015,我觉得这个倡议好。在此倡议大家，疫情期间共同做好如下事项：1.垃圾处理规范起来，居家期间产生的生活垃圾均需暂存居所内，做好消毒消杀，后续由专门人员上门收取后，严格按照医疗垃圾或者涉疫垃圾进行处置。2.两点一线宅起来，倡导您随时科学规范佩戴口罩，做好个人防护，做到不扎堆、不聚集，在社区内有序开展活动。3.防控意识强起来，也呼吁各企事业单位员工非必要不出门，非必要不出小区，非必要不到岗，最大限度减少人员流动、控制人员聚集。4.防疫药品备起来，提示您家中可储备一些缓解普通感冒症状的药物以及中成药（连花清瘟胶囊或颗粒等）。如出现发热等症状，也可适当服用药物。购买抗原试剂盒，必要时进行抗原自测。5.少量物资备起来，为减少快递外卖人员接触，建议大家储备少量的物资，如方便食品、自热火锅，或便于储存的水果蔬菜等。,0
1016,死亡病例已高达59938例，还不赶紧注意一下你的身体死亡病例已高达59938例，还不赶紧注意一下你的身体,2
1017,刚经历了一场为时2个月的疫情，真心体会到了小城市抗疫的巨大压力。在此，从个人角度来谈谈这个问题。小县城抗疫压力大，一是因为没有经验；二是没有专业的人才。无论是治疗，还是流调溯源，都有点业余。更搞笑的是，现在要求商铺安装监控，不然不许营业。,2
1018,病毒在地球消失了，他去火星了,1
1019,刚才坐地铁，车走了有两分钟面前一个咳嗽的，越来越厉害，旁边人都走了，我也就换了一节车厢，站了一会儿一个人接电话说，前天和昨天有点发烧，然后这个座位附近就没有人了。,1
1020,我得晒姨妈啊，新冠后姨妈出家十二天（之前都特准时），今儿终于来了啊，啥感觉，整个人都通透了！,0
1021,在大自然面前，人类还很渺小更非无所不能，天地不仁以万物为刍狗，任何挑战自然规律的行为都会被反噬。家庭才是抵抗灾难的庇护所，互相照顾彼此依靠才是家的意义，比赚钱更重要的是活着。我们没有打败病毒，只是病毒放过了我们。也许它早就放过了人类，只是人类不愿意放过人类。,1
1022,我普通话一乙，下次稿子让我来念我愿为领导分忧。,1
1023,这两天关于疫情的热搜，和核酸检测的热搜…风向好像是在告诉我们，以后全民核酸也要掏钱的意思？？？,2
1024,广州这叫回归正常？广州这叫摆烂。什么是正常，比如像我们宁波，比如像杭州，比如像深圳，这才叫正常。每天感染人数不超过100，进入公共场所需要查72小时或48小时核酸检测报告，可以堂食，公共交通不停，工厂不停，学校不停，民生没有影响，这才是正常。,2
1025,理一下，说起来就是两夜、一天，算是轻症吧：12.28.傍晚，体温37.6°c，下肢有些微酸涨。晚八点多时，下肢有明显热感。12.29.天亮前体温接近39度，上午九时许，体温38.4°c，服泰诺林一粒。至晚上九时，几次测温均在37度多点。略感身上酸痛，脑子有些浑浊，无其他不适。食欲、胃口正常。抽烟味觉正常。,1
1026,一方有难八方支援，又一车菜出发了，菜不要钱工人不要钱，村子的人们一听见给捐菜了，都自发的来帮忙砍菜！,0
1027,身边没阳过的同学这两天又开始陆续阳，但是我觉得不会比2022更差了，我真的觉得一切都在好起来。,0
1028,让子弹飞一会，等两周后再来看看。,1
1029,口罩厂家倒霉了,1
1030,阳康了，但从昨晚起突然后背酸痛，呼吸都疼，影响呼吸了，嗓子里一直觉得有痰，一直咳嗽,2
1031,"因为疫情关系期中考试推迟了一个月,我感觉压力很大（最近又要封城）。",2
1032,郑州被赋红码路宿街头的薛先生写了情况说明和承诺书，核酸做了7天都是阴性，因为红码给人带来多大生活困扰和不便，我就奇怪郑州领导干部为什么就体会不到呢？乱赋红码毛病为什么改不了？郑州是这也会那也会就会乱赋红码和踢皮球不作为推卸责任吗？,2
1033,作为药品这样特殊的行业，不能无差别售卖，不能按需购药，着实让我咋舌。我现在很气自己当时为什么要听药房的人放屁，就应该直接挂电话。,2
1034,口罩自然不敢摘，生活恢复正常了。,1
1035,广州能不能取消场所码，像以前一样，真的别学深圳了，越学越魔怔，先取消地铁场所码吧！,2
1036,衣食无忧的贵公子，向衣衫褴褛的难民讲述自己三天不能食龙虾鲍鱼的痛苦。健步如飞的人，向伤病卧床不能自理的人，诉说自己指尖划破了皮，生活不便的痛苦。就问大家感动不感动？,2
1037,多家核酸检测企业应收账款超净利润，看到这张图，我麻了，我真的麻了，真不知道该说啥了。,2
1038,奥密克戎你牛波一，给姐烧到四十一特别前三天我的床单就没干过，不烧了之后隔不到两小时就又开始，每天你都在反复发烧的焦虑和潮湿的床单中过活而且根本没胃口吃东西，吃也只想吃挂面汤，那几天顿顿挂面汤头发油到直接定型，跟抹了发型喷雾似的到现在身上也没劲，拉屎都使不上力。,1
1039,下午排队两个多小时做自费核酸的广州胖友，核酸结果出来了。和免费核酸一样，也是第三方检测机构做的，度娘了下，是家上市公司。在社区免费核酸，和去医院自费核酸，检测机构其实都是一样的。,1
1040,核酸点都停了，医院也不做核酸了，哪来的病例呀！我同事发烧自测阳性不上报社区，自己居家隔离，公司既不通报也不上报，办公环境也不消毒，还要求大家正常上班。公司在CBD，同一栋楼里还有领事馆，就是这么牛。,2
1041,开心！,0
1042,普通老百姓都知道去年夏天就该放开，我们12月才被迫放开，有什么可吹的，这不是马后炮，去年夏天太多人就呼吁放开了。,2
1043,张医生，我比你更急。我朋友的姥爷，快80了，本身有严重肺基础疾病，每天要吸10个小时氧的那种，感染了新冠后，按照我说的，多喝热水，果汁，泡泡脚，就这么轻轻松松快要过去了，用痰测的T值都很浅，从胃口不好，到今天开始有胃口，区区5天而已。新冠也就喝喝水，泡泡脚的事，被你们整那么复杂，我比你更急。大佬们，看我一眼吧。求求了，可以挽救很多老人。,1
