,text,label
302,疫病对社会各阶层、各年龄、各种健康状况的人群究竟造成了多大的直接或间接损害，对原有的各种社会不公平现象是否有加剧还是缓和，长期看这些影响是否能够接受？问题很多，就是没人提。防疫封控尤如大水没顶，压力令人窒息，放开更呈现烈火燎原之势，转瞬之间铺天盖地。把群众从水坑里捞出来，直接推到火坑里去，这不叫“为人民服务”好吧。,2
303,日常这个词用得好，是回归日常，而不是回归正常，以后日常自购抗原测核酸，日常靠自己抗羊了。每个人都是自己健康的第一责任人，把这句话刻烟吸肺吧。,2
304,话说之前认为第一波要过去得一月底，所以那会儿决定了不去看球2。但第一波过得太快了。最近几天看了系统里的核酸结果，现在本地去看电影还是比较安全的。我的打算就是，趁春节赶快看了。春运返程开始可能又要危险起来了。,1
305,今天社区在疯狂微信群发消息，说的很恶心，啥拼免疫拼钱，造谣什么什么都要钱没钱等死。这些人防上瘾了，放开不甘心，还想继续管大家。说这里面没利益输送，我是不信。,2
306,几个月没玩微博，因为今年也是千辛万苦的一年低声下气的一年求爷爷告奶奶都没能进步的一年心累的一年希望新年钱兔无量！,2
307,其实怎么说呢，广州其实就是全国的勇士，看看能不能全面放开就得看广州的实践如何了。上一次石家庄走在了全国前列，只可惜没把握住机会。我个人是不支持绝对静默和绝对放开的，按照现在的势头慢慢的调整，肯定是最适合中国国情的选择。,1
308,只是小县城吗？应该是所有基层老百姓吧？现在周末出去看看大街上还看到多少店铺开着？多少人在逛街？我每天都在担心怕一觉睡醒小区封了，小孩不能上学了，单位去不了了等等。真的不知道这种日子还要过多久,2
309,江苏BF.7及其子代分支和BA.5.2及其子代分支基本持平，其余省份都是单一优势毒株。连优势毒株都要瓜分一下地盘，我苏“十三太保”真是名不虚传。如果不是这波感染太迅速，估计能整十三个优势毒株出来.,1
310,归沪核酸混管异常，复核小阳人，来至方舱！量体温的护士说，“你们这是最后一批进来的，现在外面不抓人了”，这话感觉哪里不对，但又说不上来，现在知道了，我才是疫情终结者！疫情三年，因为我阳了疫情结束了，早知道为了全国人民，早点阳好了，这点觉悟还是有的。,1
311,流动性管理，是管理大家的流动性让大家不流动的意思不？,2
312,谁知道这个怎么好啊，我去医院，大夫没让我打针给我拿了很多药，但是感觉没有效果，皮肤周边又起了很多新的疱疹,2
313,这几天有点咳嗽，妈妈每天早上都要开我房间门，看一下她宝，生怕我身体不舒服。今天早上“哎呀”了一声，马上给她紧张得：怎么啦，身体不舒服吗？我的妈妈是世界上最好的妈妈！,0
314,两个废物竟然开始指责起来了。这玩意儿还是立场不坚定啊！没办法，这俩货就这种水平。,2
315,在抓捕CIA的过程中，也要盯着小日子、小法子、小英子的人员，台湾省和香港特区的也要多加注意。,1
316,越小的地方，压力越大。因为声音转不出去，动不动就可以被封？,2
317,都是利益集团在博弈，都是有心人在作妖,2
318,最近谣言多起来了。再来说一个。谣言：建议感染过的人，都去拍个肺部CT，看看是不是有肺部损伤？因为肺部损伤很常见，早发现早救命。这其实是扯淡。,2
319,新冠可是唯物的，不提不代表没有，第二波迟到的，做好个人防护。,1
320,所谓的专家和砖头们，请不要忽悠老百姓了，你们要对你们所说的话负责，坑害百姓天理难容。,2
321,上海公卫君实加油新冠药物中央电视台也报道君实V116已经提交上市申请，结果一直没有下文。现如今，上海市政府征集116药品同情用药人民至上生命至上，上海的人大代表媒体现在也积极行动起来了，因为好的有效的116应该拯救更多国人的生命。我倒要看看那些作贱上海公卫和瑞金医院华山医院还有深圳三院的狗屁大V们当年你们怎么骂他们，医生们忙着那不像你们看到辉瑞就骂什么叫药物对头试验都不知道。只会内斗的自媒体,2
322,孕妇假如出现了新冠阳性，孕妇及家人首先要做到不紧张、不恐慌、不焦虑，因为孕妇的病程和普通人是相似的。,1
323,回归正常后有点不适应了，这感觉很陌生，不真实。,2
324,之前屯的试剂啥的不消耗掉怎么做账啊，再说了我该送的礼早就送出去了，突然说不检了，礼又不给退！,2
325,郑州的烟火气回来了。,0
326,不说假话。春节回老家，疫情基本过去。乡亲走动正常。没有引起什么恐慌，交流起，只当是感冒，现在也少有戴口罩。放开初，疫来汹汹，少去医院。对治的方法是＂乱拳打死师傅”。消炎、灭菌、降温、止咳，几组混合拳打一通，妥了！仅仅剩下咳嗽。一百户的村子走了两位有多年基础病八十多岁的老人。其他人无恙。大疫止于乡野，有道理。,1
327,进超市绿码也不用看了！超市店员全都戴上了n95，顾客目测不超十人。,1
328,人为灾难惨重，还要欺骗多久？谁应该为此负责？谁是民族罪人！拭目以待看苍天饶过谁！,2
329,听说辉瑞的治疗新冠药效果很好，我急忙的联系到了美国的好姐姐，抱着试一试的态度就急忙的联系上了，有幸找到了渠道，价格是3000多元。昨天，公公拿到这个药以后就服用了。持续那么久了，输液都没压下去的烧，今天就真的退了下去。胃口也好了起来！现在市场也可以买到这个药但是特别紧缺,1
330,下班回来我隔壁的阳了一晚上都睡不着，在想自己阳了怎么办，现在核酸检测都做不了，风险真的好大。,2
331,法国今天感染人数破10万了，死亡117人（只医院死亡，不包括养老院）。,1
332,绿码可以接受，核酸48小时真的要命。,2
333,二线以下的城市的医疗挤兑正在发生中！符合高风险的重症收不进来！低血氧的收不进来！医院所有科室打通都不够！废话！当然不够啦！不要说政策被误导，虽然某些网红的说辞只有4%，南方某大市说95%，但是目前看到的信息，当时一线并不是没有数据！且现在看当时的数据都能够和当下的情况符合！告诉我们，难道要用“何不食肉糜”来解释吗？请问谁来负责！谁能够负责？,2
334,最近拉肚子，也不知道是啥情况。,1
335,其实也就是回到了2021年。大家都忘记了2021啥样子了吗？绿码通行，不用24小时核酸。要去搭飞机才需要挂个号测核酸。,1
336,真服了，新冠后咳嗽了快一个月了，就是不见好，有啥办法吗？,2
337,老百姓不要谎言，我们小区没有解封，也没有在风险名单中，是欺上瞒下？还是干部不作为，不敢开评论，开什么发布会，发新闻稿不好吗？,2
338,走了多少老人，哭泣。,2
339,中国疫情管控开放与否，都是内部管理的事情，管得住就管，管不住就放。对于某些人的行为，我不理解。,1
340,第二天，持续低烧，除了嗜睡、皮肤极度敏感外无其他症状。回想前几天眼部极度不适，怀疑经眼睛感染。昨天去做了核酸，想确定是新冠还是重感冒，现在还未出结果。,1
341,都自己囤药吃药了就诊什么？,1
342,真应该早喝咖啡啊，阳的这两周都没喝咖啡，一直昏昏沉沉也学不进去，今天喝了一杯，真的有精神！,0
343,一连看了两个新冠患者的自述，一个25-30，7天转阴，一个50+，小区领居，3天前拉到方舱隔离，目前还住着，能说话了，开直播。年轻人表示虽然难受，但问题不大，关键在于这个50+的老同志，说这简直和死了一样难受，差点人没了，缓过来了就开直播，告诉大家什么情况。声音听起来还好，但是会咳嗽，说话期间一直在喝水，很重视我省配发的中药，他和老伴一起得了，但是没隔离到一起，现在说，把中药好好喝。介绍了目前方舱的一些情况，据说现在无论阴还是阳，都要开放了，放开管控，各回各家，让大家早做准备。能不得就千万别得，真的和死了一遍一样。,1
344,如果我们对生活感到焦虑，对未来感到迷茫，请不要急，生活总是要过，没有抹不去的昨天。给自己一点时间，别害怕重新开始。会更好！,0
345,"敬佩，感谢,但是还是当前的头等大事，未来一波接一波，人命关天啊，希望有一个妥善的解决办法。",0
346,掩耳盗铃,2
347,这疫情太有意思了，等于小区出了一个阳性，整个小区的人都作陪。我们小区有一个人阳了，因为她让儿子混进了小区里，然后阳了。整个小区的人又关了七天，她也没受到什么处罚，物业对自己的工作失误没有任何解释。所以这种封控模式合理吗？,2
348,写个日记，仅做防日后有人说我“事后诸葛亮”之用，本人不参加辩论会。医护相关。在20条刚出的时候，我脑子里回响的声音是“或以为死，或以为亡。”但当时想的是，如果放开了，我和同事们，有些人会死，有些人会逃跑。在看到一些新措施后，我脑子里现在回响的声音是“人为刀俎，我为鱼肉。”,2
349,就是没有人说人民群众的生活压力有多大。,2
350,祝福广州的朋友们，早茶走起。不愧是改革开放的前沿，沿海城市的表率。,0
351,过完年感觉病毒已经远去，但其实并没有消失，还是时不时会冒出来一些。,1
352,熬过了是个新局面，熬不过也是个新局面，不做核酸就不会有新增，多少有点掩耳盗铃了？,2
353,放开后每个人至少会中一次，迟早的事，平常心，戴口罩，加强锻炼，备好药，国家兜底已经三年了，还想怎样呢？,1
354,自欺欺人，看似风平浪静。,2
355,三年带走了我们多少同胞，向所有最美的逆行者致敬…,0
356,病毒怕了回老家了。,1
357,2岁多的孩子，发烧后第15天了，做了两次核酸，都还是阳性，有没有其他孩子也这样？精神状态什么都正常，能吃能玩能睡，和生病前无差别，就是睡觉的时候感觉他还有鼻塞，也有点黏痰，玩太兴奋或者跑太急了，会咳嗽，这种情况也不知需不需要去医院查下,1
358,现在申请一个核酸检测公司难吗？还可以申请吗？有没有合伙搞一个核酸检测公司的。,1
359,正阳着，身边没阳过的都阳了，悲伤。,2
360,新冠滚出中国！,1
361,郑州疫情算是结束了。,1
362,工要打，饭也要吃。,1
363,武汉协和医院牛，专家团队2020年1月25日就准确研判、指导精准防控。今天，武汉协和医院医生发出心声：停止恐慌！,1
364,山西定襄县的外卖员流调，很辛苦。六点多出门跑到十点多回家。赶着周末接了好多单。赶紧去查了一下这个县城，还在地图上看了看，真是好小的小县城。一天居然能接这么多单。整个县才20万人规模。想起之前发布会说不能随便封城封小区随便静默了事。,2
365,不管怎样做好自我保护就是了。,1
366,笑死，放眼望去，有人还支持伟大抗议么？无了哈哈哈哈哈,2
367,卡车司机没戴口罩在车里吃方便面被罚2000元，是谁给的权利？一位河南的卡车司机送一车石油焦到宁夏某公司，到了厂区后，感到饥饿，就在车上吃了一碗泡面，因没戴口罩，吃饭的时候刚好被检查人员发现，于是对司机进行了2000元的罚款。,2
368,其实这时候不是应该多科普一下这个病毒是什么吗？还是停留在2019的时候一样吗？现在人人恐慌得了阳，竟然病毒已经存在，不是该想想染上了话该看病看病，该吃药吃药，就好比发烧感冒的病毒，它是存在的，如果真染上了该怎么治，难道真的自我封闭过日子吗？,2
369,不是消失了，是没人放毒了,2
370,垃圾防控。,2
371,小侄女是个活泼爱笑的小姑娘，小侄子是一个温柔体贴的小男娃。但自从他俩得了新冠以后，脾气都比以前变坏了好多，都已经阳康20天了，俩人脾气还是挺大的。这难道也是新冠后遗症之一？,1
372,不想被感染好像成为了错误，像我这种小体格只能一边囤抗原一边囤口罩顺便囤了好多药，希望自己能晚一点感染，症状能轻一点。也希望不怕感染的人做好防护、阳了就好好居家治疗，尽量减少传播扩散。,1
373,县城抗疫压力确实大，我经常出差，看到一些地方很吃力，本来财政就吃紧，再加上几轮全员核酸检测，花钱如流水啊，另外还有工作人员，身体心理也比较累，能做到现在这一步已经很不容易了。希望可以合理防疫，不要层层加码。,0
374,从爱丁堡上传的数据看，各路变异已然登堂入室。有关单位说的“共循环”是否是山雨欲来风满楼？满世界滑天下之大稽的、少见之少见的如此速度传染，如此规模传染，现在是如此种类的传染！我一直认为“快速达峰”是伪命题，是纸上谈兵，是休克疗法！最后一定是赔了夫人又折兵！毫不夸张地说，神洲大地存在大面积的投机主义！,2
375,齐心协力，跨越困难，勇敢向前冲，胜利终将属于我们。,0
376,同事陆续返岗，见面说的最多的是：“恢复得怎样了？”最近经常接到员工的请假单，其中不乏有“奔丧”。不忙的时候也会浏览下微信的聊天记录：同事的前同事突发心梗去世。朋友的交集圈：一酒友转阴后返岗当晚家中突发心梗去世。运动圈里更是猝死、病毒性心肌炎的消息络绎不绝。这就是已经预判到的代价吧。,2
377,0℃以下的冬天——2022.11.26日记事，蓝天、阳光、冷风与新冠疫情。在前日全市日增加百例以上奥密克戎病例（确诊及无症状）后，全市进入静默三天模式。今早照常在核酸检测点扫描场所码及绿码，捅检了口腔（比往常要更仔细些）后，路上俯仰天地，一时感觉冬天似乎遥遥无期……,2
378,上礼拜买的韵达快递飕飕快，三天到我手里，所以这次指名要发韵达，这不会是第二波发烧又开始了吧。,1
379,一轮过了一轮啊，一生只等这一天，让疫情说拜拜。摘下我们的蓝色口罩，露出半遮的脸。,0
0,关于这次感染，为啥有些人几乎没有反应，有些人却痛的要死。我这里提供一个可能性，当然样本非常少，只是猜测。我身边这次我知道的四个几乎没有任何症状或症状极轻的人，包括我父亲，我自己，我一个同学，一个同事，大家有一个共同点就是天生携带乙肝抗体。这让我想起关于熊去氧胆酸可以治疗新冠的事实，这个药也是治疗肝病的。所以专家们或许可能从这个方向入手。,1
1,压力大的不该是市民吗？还要自费核酸，真会赚钱啊。,2
2,再难有平民百姓难吗？,2
3,最近信息纷乱、观点庞杂，然大势已不可挡。我依然为生活在江苏南京而骄傲，不仅因为三年来的卓越成就，也为如今“有责任”的逐步泄压，也始终相信在未来依然会坚持日臻完善的防疫举措。不管后续如何，自己才是防疫的第一责任人，希望疫情早日结束。,0
4,回来了生活终于回来了！,0
5,过去美西方之所以放开疫情防控，是因为他们根本做不到在疫情爆发之初就进行严格的防控，就算出台了防控政策，也管不住自己的人民，因此也控制不住疫情扩散的速度，反而白白的牺牲了经济发展水平。,2
6,笑死了，不测核酸就没有新增，自己有问题也不敢乱跑，去其他市还是要核酸。,2
7,躲得过初一，躲不过十五，早晚会来，愁死了，家里一老一小还没阳过。,2
8,说羡慕已经说累了！,0
9,刚上了半天班，同事就来请丧假了。家里老人年前阳了，今天中午走了。这个世界多么的割裂，悲伤的、快乐的、岁月静好的，每个人都在自己的角落，或好或坏地度过每一天,2
10,这么多专家说XBB毒株近期不可能在我国大流行，依据其对疫苗免疫的逃逸性，近期一一3个月左右大流行是大概率事件。病毒总会无情地扯掉这些专家底裤的，谁叫他们胡言乱语自我作贱呢？,2
11,多地取消核酸检测真的吗？,1
12,"对待疫情的态度能看出历史疫情防控的经验,这次西方国家为什么很早就已常态我们为什么现在才常态？无可否认最大限度保护人民生命安全没有问题,但很明显是需要发展的代价，鱼和熊掌的关系。资本主义选择了发展，社会主义选择了人民。而发展是第一位的，人民也是至上的，那么发展和人民其实不矛盾，因为发展还要靠人民，发展为了人民没有发展也是损害人民利益。资本主义社会主义发展人民而最终胜出的还是发展这是历史规律。",1
13,往往能静下心读书，要么是自己生病了，要么是娃生病了...这个寒假过得稀碎，内心创伤也不是一般的小。,2
14,香港新增6261例确诊多66人离世1月15日香港卫生防护中心公布，新增6261例确诊，包括6091例本地感染病例及170例输入病例，多66名患者离世，第五波疫情共录得12600例死亡病例。,1
15,他们这次都真面示人了，终于表达出了歉意，这半个月我没有白喷！虽然10月底前就应该有这样子的发布会！但我现在不苛求了，因为自己马上需要恢复下精神。打是亲骂是爱，我只能用骂来督促他们。,1
16,前几天下乡采访对象正处于感染中，同车两位同事阳康，一位还咳得厉害，多面夹击，真是很难挺到决赛圈。病毒对我还算友好，鼻塞流涕咳嗽轻痰，以为只是着凉上火重感冒，感觉嗓子配音很吃力，才买的感冒药。进不了决赛圈，表示很遗憾。,2
17,放开之后确实好多基础病的老人怕是难熬了…偶然刷到一个视频“烧人都排队叫号了”，停车场车都停满了，再看评论区的评论让我破防了，眼泪忍不住的流，亲人的生死离别让人悲痛欲绝，这该死的疫情…,2
18,刷到很多因为新冠而失去亲人的新闻，真是难受，希望大家都能在新的一年远离病痛，健康平安。,0
19,真的有够无语的！一有新增，就不给买感冒药！这种天流感也很容易得好吧！真的感冒发烧的人还得去跑医院做核酸然后开处方买药？,2
20,起风了！起妖风了！,2
21,如果真的躺平抗疫的话，那对广大四线以下城市及农村地区将是致命打击。就拿聊城市这个地级市来说，最好的聊城市人民医院只有40个ICU床位，更不用说其他中小医院。2020年，聊城市常住人口595.2万人，卫生机构床位数34039张，卫生机构技术员38760人，医生14640人，因此，聊城市医疗卫生力量非常薄弱。这种情况之下躺平，那就是人间地狱。,2
22,有阳人在家都自愈了还不拉走。,2
23,没点子智慧的人，理解不了吧。,1
24,行程码没有了，一个时代过去了。始于武汉终于保定。,1
25,希望这该死的新冠历程赶紧结束，我想好好拥抱2023年。,1
26,儿子回家让我给准备了N95口罩，因为又有小朋友发烧了，苦涩。,2
27,期间，家婆家公送菜、送水果、送炖汤、送药过来放门口，真心感谢。也谢谢梁先生自己还没完全恢复，还是半夜强打着精神帮我物理降温出汗。谢谢老妹的抗原和零食，还有老妈老爸的叮嘱。希望所有的不如意都留在2022。2023都要顺顺当当健健康康。,0
28,上海一季度GDP增长率3.1%，上半年-5.7%，前三季度-1.5%。二季度严重的疫情，上海GDP增长率为-13.7%在坚决清零后，一个几乎无疫情的三季度就强烈反弹，把二季度的大坑几乎填平了，四季度上海GDP比三季度更好，2022全年上海GDP实现正增长毫无悬念！所以上海的实践证明：坚决清零才有未来！躺平，人财两空！,2
29,这次新冠，还是遇到了一些“湿热阻遏膜原”之证，薛生白说，“一由外凉束，一由内湿阻也”，正解释了其核心病机。患者苔厚如积粉。我一般用小柴胡合藿朴夏苓汤加达原饮。收效颇佳！我越来越崇拜薛大神了！,1
30,3年前的今天，2020年1月23日，农历腊月二十九，新冠大爆发，武汉宣布封城。,1
31,不管了，周末出门去溜溜，出门剪头做指甲。,1
32,日常挺过了一年的364天，在2022最后一天的时候症状开始了。早上到现在一直发烧，早上吃了一包退烧药，下午四点半又吃了一包。全身酸疼！头疼，牙疼，腰疼，腿疼，关节疼，孩子想找妈妈。,2
33,尽力所能及的努力，去影响更多，哪怕多一个人，拾起信心对抗病毒，世界也会更美好。国家什么政策，个体也不该放弃，希望每一个有良知的人加油，团结起来，对抗病毒,0
34,那句话说得好，比新冠疫情更可怕的，是有人不希望疫情病毒结束。呵呵，细品。,2
35,为广州高兴！作为一个上海人，一个中国人，希望不仅仅是广州回归日常，整个中华大地尽早能够恢复往日生机。,0
36,没有什么中间地带，只要稍稍放松一点，医疗系统首先崩溃！国际庄通过实践已经证明这一点！,2
37,有着额外开支的不单有县城的财政，更有广大民众。,1
38,这个热搜本身就很搞笑，断章取义的搞笑,2
39,春去冬来又一年！,1
40,今天微博热搜很微妙呀，我的感觉是你们的感觉吗？,1
41,一天新增七百，这也能解封了？互补吗？,2
42,疑似阳的一天，抗原阴，被隔离在爸妈卧室。“不要因为害怕分离而放弃现在的汲取”，幸福是什么呢？是妈妈熬的浓稠梨汤，爸爸打趣我先中招，84消毒液加酒精加艾草？独家消毒秘方？由内而外的温暖，好像也没那么难受了。,0
43,我在想未来新冠会不会永远隔几个月就来个发烧感冒，然后伴随着今后的人生总要得这堆病，而这些病是以前很少得的，未来确是常态。那这人活着除了生活和内心苦，还得多一项疾病苦，实在是太不容易了。,2
44,上门核酸检测的工作人员是小阳人，有啥看法？,2
45,当别人还在担心阳的时候，我们已经恢复正常生活了，当然，大家还是很自觉的戴着口罩。,1
46,不是一直都有吗，自欺欺人吗？,2
47,胡锡进居然躲过一劫。这个没底裤的东西去看了医生，挤兑本已紧张的医疗资源，真是无耻。这么多国家栋梁都走了，这个跳梁小丑没事，又在得瑟呢。也许老天让他活着看一下什么叫新冠、什么叫流感。不过这也没用，这个没心没肺的东西眼里只有臭铜钱。这不过是疫情风暴第一波，还有第二波，第三波，总会把这脏东西冲走的。我还是相信天道好轮回，苍天饶过谁。一定不会放过他，最好所有的症状在他身上发一遍，让他圆满而疾。,2
48,政策是变了，核酸24小时也出不来了。昨天一大早做的核酸检查，出不来，以前12小时都出来了。早上去磁器口社区卫生服务中心等，却等来一句让我回家等…找到了核酸检测机构，打了市长热线，反正都没用。今天又来到中医院做核酸，我理解医院。但是我不理解24小时出不来为什么要申明24小时出结果。已经有点懂了，是被时代放弃的弱势群体，越是在说不要放弃，说明越是在被放弃而已。,2
49,现在绝大多数人都不戴口罩了。,1
50,其实其他小县城的地方也不用天天核酸，去哪扫一下绿码就行，出去才要。但是广州这边疫情好像还没控制住就解开了，总觉得很恐怖……这样整得年头上海昨天封西明天封东像个大冤种似的……好歹疫情控制住了在撤点啊，小县城因为广州蹿回来好多人也到处开花了啊！,2
51,从来没夸过，这一次我要真心说一句：广州牛逼!,0
52,一晚一晚的揪心看着睡着的姥爷泪水和思念潸然泪下过往陪您的每个画面在大脑中时刻涌现再也没有机会给您洗脚陪您聊天听您告知我要好好上学找一个好的对象别去外边要找的近一点您说的我都记得临近过年我再也听不到您的声音喊您一声姥爷您再也听不到了留给我们的只能是看着照片去思念我讨厌疫情讨厌放开以后新冠带走了我最亲身体健壮的姥爷如果没有疫情该多好,2
53,压力大就是上午十点半准时下班，一分钟不愿多待，后面排着几百来人做核酸，愣是一个都不做了，哈哈哈好大的压力呢。,2
54,广州，始终走在前列。取消全员核酸，取消低风险封控，恢复堂食，各场所逐渐不查核酸。真的很棒，给广州点赞。当核酸沦为赚钱工具时，就已经变味了，没意义的核酸就该停止！看着广州恢复烟火气，这座我曾经待过的城市，逐渐重回生机，真的很好。,2
55,这边提问完，那边对着稿念，换我上都不好意思演这么差。,2
56,为什么非白即黑啊？现在回归正常就是躺平吗？做好防护少聚集不就是措施之一吗？非得要人关着吗？要不你自己关着自己，管天管地，不如管好自己。天天验核酸也有摘口罩验的那一刻受感染的，还少吗？怎么不说啊？现在你感染了，是国家不管你不治吗？,1
57,如果90％都必须感染一次，希望感染的是我们身强力壮的能抗的年轻人，希望剩下的10％留给所有的老人，孩子和孕妇！希望大家都健健康康的。,0
58,昨天出去逛街没想到人很多，广州不算躺平，和解封之前一样只看看绿码和测温度，至少比被关在笼子里好，白云区还不可以堂食但是有私人小店放外面几桌，对广东人来说吃美食比什么重要，建议多人的地方还是戴好口罩，好好洗手，吃饭时不要和陌生人坐在一起。,1
59,你们多关注一下身边信息吧，现在好多学校二阳开始了。不少中小学孩子开始发烧。有些停课了。,2
60,毕竟核酸不是治疗方法平时在家自己测抗原，不舒服就吃药，有症状就去看医生。,1
61,希望疫情结束了再也没有病毒了！,0
62,让我们共同努力，完全恢复中国经济！祝愿祖国越来越繁荣，昌盛，强大！人民生活越来越美好幸福！中国，加油！,0
63,受疫情影响，现在看电视剧，剧里的人回了家不洗手直接拿水杯喝水，或者直接坐下吃饭，我真的会难受，回家先换衣服，洗手啊！,1
64,还以为是邵阳疫情冲上热搜了呢，结果依旧是自作多情。,2
65,已经来不及了,2
66,就这样吧，继续努力，刚第三年。,1
67,昨夜失眠了，突然开放打的我有点措手不及，从前一秒的富士康万人大徒步，到各地大规模方仓建设，从供销社重返到社区大食堂建设，现在的突然开放犹如把我从60年代直接拽入了21世纪，又犹如在地狱受了三年的苦突然一觉醒来发现自己身在天堂，这种心理的落差让我一下有点不能适应，毕竟这三年我损失了太多，十几万开的店在22年6月份以三千六百元的价格贱卖给了收废品的，还不说期间耽误的时间和精力，就被专家一句：现在的病毒还不如普通的感冒，建议放开，要不是核酸你会这样说吗早干嘛去了？再者你确定毒株只会越来越弱吗？或者资本不会使坏再次投毒吗？现在大幅开放会不会确实步子迈的太大了，不觉得扯淡吗？,2
68,地球爆炸吧，阳了又阳，没尽头了，太累了。,2
69,面对全球疫情及其后遗症，爱健康科学家团队纳林奈杜博士即将推出其专利产品。公司已启动一亿美金投资研发新基地，这是李嘉诚投资NMN的几倍金额。2023年起将爆发迅速覆盖全球，解决新冠病毒后遗症、并从根源上拯救人类免疫力系统,1
70,坐标河南郑州，在喜迎2023第一场雪的同时，关于新冠，有个现象不知道大家留意没？2022年12月初刚放开的时候，大家先是高兴，毕竟三年了终于不用做笼中的鸟，高兴的劲头还没过，又担心甚至恐慌起来，即便能买到退烧退热药，身边无论男女无论老少基本都阳了一遍，在月底多数人阳康之后，有不少人开始恢复,1
71,挺搞笑的,2
72,九江市第一人民医院，真的呼吸内科人特别多，大部分都是中老年人，早上做ct也是90%都是老年人，九江一个四线？应该算四线城市吧。市医院的人手根本不够，下午在呼吸内科，住院收不下了，人都住满了，有个叔叔千说万说才给让挂水，不住院不能挂水，他说他住这附近，给他挂水的地方就行了不用床都行。这还没有到春运期间，医院的护士嗓子都是哑的，医护真的太惨了，救护车一辆接着一辆出去。,2
73,今天上午去医院测心电图和肺部CT，肺部还好，少许炎症，但是心率109，下午去门诊测心率135，直接留下输液。有个女士跟着他爸来了，他爸阳了，她带了辉瑞想让门诊打，门诊说这个副作用大不敢打，女士说她从北京肿瘤医院请假回来的，责任自负，门诊也没给打。我输了液问一个动过手术的博士老姐，她说动手术前也这个心率，我感觉还是很害怕，毕竟我没有肿瘤啊，后来医生奶奶跟我说如果你是重病有生命危险的，她不能留我输液，我才感觉安稳了。,1
74,22年底我经历了很多：疫情下去了趟乌镇，12月请了一个月的假，结果半个月都在高烧不适中度过……,1
75,广东ip外的其他防疫爱好者叫个嗨啊以后医院门口有多少人跟你有关系？你全家排火葬场等着先！,2
76,总有那么一小撮人不怀好意。,2
77,美国人好狠啊，伤敌一千自损八百，解决人口解决老人。甚至让人浑身酸软无力，无法剧烈运动，产生内部矛盾，攻击内部，这场没有硝烟的战争打了几年了，真是让人痛恨。,2
78,自从中国防控取消后，本子已经急不可耐了，我们必须要严阵以待。,1
79,现在恢复正常生活居然成了奢望。,2
80,现在看，无论是主动的还是被动的，保定和石家庄都为这次里程碑式的“疫情放开”做出了具有试验性和牺牲性的巨大贡献。,0
81,我只相信已经阳了的人说的话这刀子不落在自己身上都不知道疼的。,2
82,现在可以合理怀疑有某个特定的组织，在中国境内系统性的投毒。投毒的方法也不复杂，入境的时候用那个西药Paxlovid，可以短期内让感染者呈阴性，入境5加3后停药，迅速会复阳。然后就到处溜达投毒，尤其是还有人流量的地方，否则很难解释全国性疫情大爆发的原理。,1
83,没有核酸无法出门的那帮人，恰恰是最容易被愚弄的那帮人。,1
84,哇好喜欢这种环境，大家思想都很正常，如果毕业了很想去广东发展了感觉这才是正常人的生活，总之感觉北方人确实比南方人保守很多，好后悔去北方读书了。,0
85,疫情三年了，还有多少个三年呢。时间让人看淡了也看透了许多东西，趁现在去想去的地方，做想做的事，见想见的人，说想说的话吧～谁又知道明天会是怎样呢？,1
86,新冠病毒感染堪比小感冒，而且90%以上无症状，官方统计每天死亡人数都是个位数（1月6日，死亡3人）这明明是“延年益寿菌”啊，为什么还要引进美国新冠（特效、神）药？太歹毒了。,2
87,这不用预测，吵着要放开，现在也正慢慢放开，可以想象以后疫情一波又一波的感染，由以前政府担的责任，慢慢落实到个人承担，医疗费用一大堆将由个人支付！还有放开经济就能上去吗？醒醒吧！看看欧美日韩早就放开了，经济怎么样？,2
88,身边真的好多发烧还有咳嗽的，阳的比没阳的还多，哎！,2
89,那也不能出现一例，就要全县静默！,2
90,广州路边的水马已经拆下，等着装车运离，全市这么多水马拆下来存放应该需要一个超大的仓库吧！,1
91,十二月底我就微博说了，第一波感染人数太多，估计春节会比较平稳，不会二波三波了，直到五个月后抗体慢慢减弱。另外除非有更新的变异明显的病毒估计还会感染，但毕竟有点抗体，估计没有第一次重。,1
92,有些话不能说，只能放在心里，相信大家心里都清楚。所以开放后的新冠死亡人数是不准确的，不止是老年人，身边也有30岁左右的年轻人，大家不要掉以轻心，感染新冠后一个月之内不要做剧烈运动，不要受凉。,2
93,这些新闻没个准屁，一个专家说一个样，自己看看之前的发布和现在说的，自己打自己脸。只能靠我们自己保护自己。,2
94,好的知道了，地方没钱了。,2
95,又想到了呼市这一个月来的新闻发布会。今天突增900多阳性病例，平时上午十点的发布会延迟到下午，然而念的是大多是网上一早已经发布过的信息（不仅仅是今天）。简要的信息里看不出具体情况（管控区、社会面等）。,2
96,放开吧放开吧！既然病毒死不了人，就放开吧，省得大家饿死。,1
97,写个日记，不知道多少。写病历，看到模板里过去写的疫区接触史，明明没有多久，却像上辈子的事情一样。就像，说亲人走了，后面的痛苦是每一次见到亲人曾留下的痕迹。,2
98,知道幸存者偏差吗？这个冬天死去的人同意你的说法吗？,2
99,还是有，但是没那么可怕。核酸不会再搞了，现在复工复产更重要。,1
